CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
1971	babui1_1971	29642	regulating sleep cycle	3	NA	17:30:55	512.333	491	NA	NA	NA	NA
1971	babui1_1971	29637	long term affects	-3	NA	17:28:42	553	366	NA	NA	NA	NA
1971	babui1_1971	29632	Health issues?	-3	NA		546	211	NA	NA	NA	NA
1971	babui1_1971	29630	Reason for this Implant??	0	NA	17:20:56	724	20	NA	NA	NA	NA
1971	babui1_1971	29622	implantation method	-3	It is important the implantation method is shared. All details 	17:19:23	507	77	NA	NA	NA	NA
1971	babui1_1971	29618	technological implant	0	 		343	63	NA	NA	NA	NA
1827	becha1_1827	28093	May be able to be used to track and identify or control dangerous groups	1	NA	22:07:22	273	20	NA	NA	NA	NA
1827	becha1_1827	28092	But should these be manipulated...?	-1	NA		745	554	NA	NA	NA	NA
1827	becha1_1827	28091	Able to better manipulate human environmental needs	0	NA		761	380	NA	NA	NA	NA
1827	becha1_1827	28090	May limit certain advances in society to particular people or classes	-1	NA		742	38	NA	NA	NA	NA
1827	becha1_1827	28089	Implant may be expensive, leading to becoming a high class/status item	0	NA		777	150	NA	NA	NA	NA
1827	becha1_1827	28088	It would be complicated to test, approve and gain interest in this device from the public	0	NA		100	69	NA	NA	NA	NA
1827	becha1_1827	28086	Society may be able to function in unity if all shared a device and everyone had understanding	2	NA	22:03:16	251	550	NA	NA	NA	NA
1827	becha1_1827	28085	The functioning of societies may become reliant on the implant over time	0	NA	21:59:25	88	386	NA	NA	NA	NA
1827	becha1_1827	28084	Humans may become reliant on the implant	-1	NA	21:58:14	631	465	NA	NA	NA	NA
1827	becha1_1827	28083	Solution to medical issues such as sleep deprivation - more functioning society	1	NA		356	402	NA	NA	NA	NA
1827	becha1_1827	28082	Benefits military and related careers	1	Being able to optimise working potential with sleep influence and related	21:53:36	459	20	NA	NA	NA	NA
1827	becha1_1827	28081	Self-sufficient, no physical danger	1	Dissolving, no charging, etc.	21:54:21	690	276	NA	NA	NA	NA
1827	becha1_1827	28080	Societal pressure to use implant	-1	NA		187	264	NA	NA	NA	NA
1827	becha1_1827	28079	Permits technological evolution of humankind	1	Humans able to evolve to function beyond biological restraint	21:54:11	562	137	NA	NA	NA	NA
1827	becha1_1827	28078	Target for dangerous cyber-criminals	-3	Hacking, etc.	21:53:47	318	120	NA	NA	NA	NA
1827	becha1_1827	28077	technological implant	0	 		472	290	NA	NA	NA	NA
1872	bopof1_1872	28740	Becomes a status symbol	0	NA		481	544	NA	NA	NA	NA
1872	bopof1_1872	28735	Might become more expensive when demand becomes higher	-3	NA		729	542	NA	NA	NA	NA
1872	bopof1_1872	28719	Might become mandatory depending on jobs	0	NA		664	20	NA	NA	NA	NA
1872	bopof1_1872	28705	Unknown health risks	-3	NA		20	89	NA	NA	NA	NA
1872	bopof1_1872	28626	Used through an app	3	NA		688	259	NA	NA	NA	NA
1872	bopof1_1872	28619	Can be hacked	-3	NA		748	144	NA	NA	NA	NA
1872	bopof1_1872	28608	Controls sleep disorder	3	NA		308	492	NA	NA	NA	NA
1872	bopof1_1872	28600	increased productivity	3	NA		159	42	NA	NA	NA	NA
1872	bopof1_1872	28593	Affordable	3	NA	16:44:12	581	439	NA	NA	NA	NA
1872	bopof1_1872	28586	Dissolves	-3	NA	16:33:05	45	202	NA	NA	NA	NA
1872	bopof1_1872	28575	non-compulsory	3	NA		411	20	NA	NA	NA	NA
1872	bopof1_1872	28560	biodegradable	3	NA	16:27:11	65	358	NA	NA	NA	NA
1872	bopof1_1872	28529	technological implant	0	NA		386	236	NA	NA	NA	NA
1887	brabg1_1887	28908	reliance on technology	-2	possible increased reliance in terms of both individualsusing it and emplyoers and industry exploiting their productivity	17:02:22	834.992	308	NA	NA	NA	NA
1887	brabg1_1887	28893	possible benefits for helping sleep disorders	3	NA		61.9727	105.992	NA	NA	NA	NA
1887	brabg1_1887	28865	cost	-3	NA	16:52:58	333	23	NA	NA	NA	NA
1887	brabg1_1887	28863	class divide	-3	NA	16:53:00	580	20	NA	NA	NA	NA
1887	brabg1_1887	28807	hacking worries	-3	NA	16:48:05	1440.99	234.984	NA	NA	NA	NA
1887	brabg1_1887	28804	coercion to use implant	-3	NA	16:48:07	1218.98	221.988	NA	NA	NA	NA
1887	brabg1_1887	28800	exploitable by employers	-3	NA	16:48:09	1359	20	NA	NA	NA	NA
1887	brabg1_1887	28784	unknown policies	-3	we don't know what the data policies of such an implant would be, and i would be skeptical of the stated policies of a company creating such a device	17:02:57	652.984	606.984	NA	NA	NA	NA
1887	brabg1_1887	28773	data privacy	0	NA		1237.99	571.988	NA	NA	NA	NA
1887	brabg1_1887	28761	ecologically friendly	1	NA	16:43:45	14	364.984	NA	NA	NA	NA
1887	brabg1_1887	28748	self repairing	1	NA		61.9922	610	NA	NA	NA	NA
1887	brabg1_1887	28717	biodegradable	3	NA	16:40:06	22	208.984	NA	NA	NA	NA
1887	brabg1_1887	28710	Control over sleep patterns	10	NA	16:40:35	726	141	NA	NA	NA	NA
1887	brabg1_1887	28692	technological implant	0	 		591	319	NA	NA	NA	NA
1832	brhua1_1832	28149	Surveillance	-3	it may have trackers, listening devices etc that can be used for surveillance by the goverment	16:13:42	619.973	20	NA	NA	NA	NA
1832	brhua1_1832	28195	unfair	-2	some people may not be eligible for one who want one, or cant afford one, or live in a country with low standards of healthcare and cant get one. there may be a kind of discrimination against people with/without them, such as applying for jobs, you may get turned down without the implant.	16:13:12	915.241	604.545	NA	NA	NA	NA
1832	brhua1_1832	28169	useful	2	some people could really be helped by this, such as people with sleep problems, soldiers, long haul truckers, athletes (if it is not banned) etc	16:11:31	525.522	609.438	NA	NA	NA	NA
1832	brhua1_1832	28269	Not secure	-3	Someone could hack the device and shut you down remotely. there could be bugs and it could activate at the wrong time, for example while driving	16:10:54	397.549	13.1205	NA	NA	NA	NA
1832	brhua1_1832	28240	unnecesary	0	we have survived this long without the chip	16:09:28	1202.43	549.978	NA	NA	NA	NA
1832	brhua1_1832	28228	Dystopian	-3	NA	16:20:03	1138.84	112.554	NA	NA	NA	NA
1832	brhua1_1832	28183	side efects	-1	NA	16:03:34	151.299	245.629	NA	NA	NA	NA
1832	brhua1_1832	28147	technological implant	-1	NA	16:02:52	632.964	456.974	NA	NA	NA	NA
1832	brhua1_1832	28166	advanced	1	NA		153.417	662.969	NA	NA	NA	NA
1832	brhua1_1832	28164	innovative	2	NA	16:20:09	136.089	429.661	NA	NA	NA	NA
1832	brhua1_1832	28156	interesting	2	it would be a fascinating thing rom a technical side	16:11:42	978.388	419.272	NA	NA	NA	NA
1832	brhua1_1832	28154	Scary	-3	NA	16:05:06	482.969	232.974	NA	NA	NA	NA
1832	brhua1_1832	28153	Painful	-2	there procedure to get it installed may be painful or there may be side effects later	16:14:10	139.978	56	NA	NA	NA	NA
1832	brhua1_1832	28150	Unnnatural	10	NA	15:58:23	743.911	279.92	NA	NA	NA	NA
1832	brhua1_1832	28148	Invasive	-3	NA		816.964	159.951	NA	NA	NA	NA
1860	bumad1_1860	28665	How is it installed?	-1	Does it require invasive surgery? This could be dangerous and cause infections. Could also divert away medical attention from accidents and emergencies etc. 	16:36:19	434	45	NA	NA	NA	NA
1860	bumad1_1860	28637	Children using them?	10	Probably safer if parents also have control over children's implant, but should they have the power to do this? It could help children get well rested though, meaning they learn more in school.	16:34:03	807	146	NA	NA	NA	NA
1860	bumad1_1860	28599	What if it breaks?	10	NA		723	495	NA	NA	NA	NA
1860	bumad1_1860	28576	Useful for those in poor conditions	3	For those in rough conditions e.g., during war or in uncomfortable conditions they could get to sleep more easily	16:28:16	52	88	NA	NA	NA	NA
1860	bumad1_1860	28406	Poorer people couldn't afford	-3	If these implants are expensive it could increase the divide between those who can and can't afford the devices, potentially reducing job opportunities for those that can't. 	16:21:55	408	544	NA	NA	NA	NA
1860	bumad1_1860	28490	Job's requiring it?	-1	If people need these for jobs then they might get them even though they don't want to - this could reduce job opportunities for people who don't want them or can't afford them. 	16:22:50	447	414	NA	NA	NA	NA
1860	bumad1_1860	28444	What if you need to wake up?	10	NA	16:19:25	187	489	NA	NA	NA	NA
1860	bumad1_1860	28423	Improve concentration by being more awake	2	NA		193	26	NA	NA	NA	NA
1860	bumad1_1860	28416	data privacy issues	-2	NA	16:18:24	702	295	NA	NA	NA	NA
1860	bumad1_1860	28399	Could become reliant on it	-2	Might make it harder for people to sleep without one	16:24:24	55	359	NA	NA	NA	NA
1860	bumad1_1860	28394	Unhealthy	-3	research is needed on potential health effects	16:24:07	268	357	NA	NA	NA	NA
1860	bumad1_1860	28387	Save time trying to get to sleep	3	Efficient as you don't waste time trying to fall asleep	16:27:32	92	191	NA	NA	NA	NA
1860	bumad1_1860	28383	Helps insomniacs	3	NA		350	139	NA	NA	NA	NA
1860	bumad1_1860	28376	Hacking risks	-3	NA	16:31:22	602	107	NA	NA	NA	NA
1860	bumad1_1860	28355	technological implant	0	 		472	290	NA	NA	NA	NA
1833	caber1_1833	28374	medical uses eg insmnia, narcolepsy??	3	NA		309	499	NA	NA	NA	NA
1833	caber1_1833	28315	Better health	3	NA		706	11	NA	NA	NA	NA
1833	caber1_1833	28273	More efficient	2	NA		686	410	NA	NA	NA	NA
1833	caber1_1833	28236	More productive at work	1	NA		666	256	NA	NA	NA	NA
1833	caber1_1833	28194	Discrimination	-3	NA		90	316	NA	NA	NA	NA
1833	caber1_1833	28188	Might be compulsory	-2	NA		99	172	NA	NA	NA	NA
1833	caber1_1833	28162	More energy	2	NA		432	54	NA	NA	NA	NA
1833	caber1_1833	28159	Easier to get to sleep	2	NA	16:00:33	804	120	NA	NA	NA	NA
1833	caber1_1833	28155	More sleep	3	NA	16:00:02	641	65	NA	NA	NA	NA
1833	caber1_1833	28152	technological implant	0	NA		472	290	NA	NA	NA	NA
1905	chdaa1_1905	29180	regulation of sleep and wake phases	10	NA	18:17:57	804.283	97.4333	NA	NA	NA	NA
1905	chdaa1_1905	29175	allowing flexibility for free time	1	NA	18:08:58	579.433	91.7167	NA	NA	NA	NA
1905	chdaa1_1905	29174	better work performance	2	NA	18:08:55	380.85	24.2833	NA	NA	NA	NA
1905	chdaa1_1905	29139	self sustainable energy	3	uses energy from surroundings as power source	17:44:31	772	300	NA	NA	NA	NA
1905	chdaa1_1905	29168	metabolized when there's major damage	10	Unsure how safely the body would process the materials when decomposing and metabolizing them	18:12:05	686.85	556.567	NA	NA	NA	NA
1905	chdaa1_1905	29159	potential body clock conflict	-2	NA	17:53:07	1049.43	287.567	NA	NA	NA	NA
1905	chdaa1_1905	29154	self repair from small damage	2	NA	17:50:03	811.283	460	NA	NA	NA	NA
1905	chdaa1_1905	29152	possible creation of a class system in society	-1	those who have it could have far more advantages, making anyone with it a lower class without the ability to access it	17:55:41	137.15	96.7167	NA	NA	NA	NA
1905	chdaa1_1905	29134	potential abuse of privacy	-3	NA	17:47:01	161.567	407.283	NA	NA	NA	NA
1905	chdaa1_1905	29127	help sleep disorders	2	NA	17:42:32	1020	57	NA	NA	NA	NA
1905	chdaa1_1905	29109	technological implant	0	NA	18:07:58	472	289	NA	NA	NA	NA
1908	chros1_1908	29199	Used by people in family abuse	-3	NA	19:07:39	201	524	NA	NA	NA	NA
1908	chros1_1908	29198	User harmed	-3	NA	19:05:49	904	60	NA	NA	NA	NA
1908	chros1_1908	29197	Help people work in shifts that can't have regular sleep	3	NA	19:00:47	565	523	NA	NA	NA	NA
1908	chros1_1908	29196	Used for personal leisure in bad will	-3	NA	18:59:51	180	125	NA	NA	NA	NA
1908	chros1_1908	29195	Used by employer in bad will	-3	NA		452	20	NA	NA	NA	NA
1908	chros1_1908	29194	Controlled by hacker	-2	NA		680	88	NA	NA	NA	NA
1908	chros1_1908	29193	Harm to health	10	NA	18:58:20	784	259	NA	NA	NA	NA
1908	chros1_1908	29192	Help people with sleep problem	3	NA		789	428	NA	NA	NA	NA
1908	chros1_1908	29191	technological implant	0	NA		472	290	NA	NA	NA	NA
1912	cofrn1_1912	29240	Technological Implant	0	The Ethics of Having an implant discussed	19:39:08	358	200	NA	NA	NA	NA
1912	cofrn1_1912	29239	Easily Implanted	10	NA	19:21:35	650	47	NA	NA	NA	NA
1912	cofrn1_1912	29238	Energy Efficient	2	Repairs itself and charges itself, no need to worry about running out of charge	19:25:36	39	161	NA	NA	NA	NA
1912	cofrn1_1912	29237	Decomposes when not wanted	3	No need to worry about having to have it physically removed	19:27:14	49	322	NA	NA	NA	NA
1912	cofrn1_1912	29236	Military - Making killing more likely	-3	Could make soldiers more dangerous and unstable	19:32:28	710	523	NA	NA	NA	NA
1912	cofrn1_1912	29235	Helps Sleep (Less Sleep needed)	3	Can allow people to be more productive	19:32:16	666	324	NA	NA	NA	NA
1912	cofrn1_1912	29234	Lower Risk of Fatigue Accidents	3	Accidents from sleep deprivation can be reduced, E.g. car accidents	19:32:06	704	220	NA	NA	NA	NA
1912	cofrn1_1912	29233	Social Divide/Class Divide	-3	Could create a divide between different classes for people who have and people who dont have the implant	19:26:42	409	406	NA	NA	NA	NA
1912	cofrn1_1912	29232	Invasive Technology	-2	NA	19:28:43	257	20	NA	NA	NA	NA
1912	cofrn1_1912	29231	Privacy	-3	People may be worried of having information they dont want to be leaked, leaked to the outside world	19:33:56	475	50	NA	NA	NA	NA
1912	cofrn1_1912	29230	Hackers	-3	Due to the infancy of the tech, it could be prone to hacks	19:33:29	20	20	NA	NA	NA	NA
1912	cofrn1_1912	29229	Unknown Health Factors	10	Due to the early Technology we don't know of any health related factors of having it inside your head	19:33:17	901.973	119.991	NA	NA	NA	NA
1912	cofrn1_1912	29228	Price	-1	Linked with the social divide, some people may not be able to afford	19:34:15	154	448	NA	NA	NA	NA
1896	dewae1_1896	29443	less risk of accidents	3	NA		20.5	50	NA	NA	NA	NA
1896	dewae1_1896	29442	work for longer periods without sleep	3	NA		148.429	427.429	NA	NA	NA	NA
1896	dewae1_1896	29441	no maintenance required	3	NA		851.111	443.444	NA	NA	NA	NA
1896	dewae1_1896	29438	possible side effects eg addiction	-3	NA		924	303	NA	NA	NA	NA
1896	dewae1_1896	29437	less use for sleeping drugs	3	NA		753	165	NA	NA	NA	NA
1896	dewae1_1896	29436	can be turned off if no longer needed	3	NA		634	46	NA	NA	NA	NA
1896	dewae1_1896	29435	class system	-3	NA	20:01:07	608	466	NA	NA	NA	NA
1896	dewae1_1896	29434	work more efficiently	3	NA	19:43:38	-6	322	NA	NA	NA	NA
1896	dewae1_1896	29433	controlled by user on phone app	3	NA	19:41:37	217	37	NA	NA	NA	NA
1896	dewae1_1896	29016	being controlled	-3	NA		324	464	NA	NA	NA	NA
1896	dewae1_1896	29002	hacking	-3	NA		290	321	NA	NA	NA	NA
1896	dewae1_1896	28990	coercion through societal pressure	-3	NA	19:59:25	497	301	NA	NA	NA	NA
1896	dewae1_1896	28987	regulate sleep	3	NA	17:10:07	116	212	NA	NA	NA	NA
1896	dewae1_1896	28968	located in the brain	0	NA	19:57:06	696	294	NA	NA	NA	NA
1896	dewae1_1896	28962	technological implant	0	NA	19:39:47	449	124	NA	NA	NA	NA
1845	dheak1_1845	28547	updates	0	NA		738	47	NA	NA	NA	NA
1845	dheak1_1845	28492	Improved Health	3	NA		36	36	NA	NA	NA	NA
1845	dheak1_1845	28342	App based monitoring	10	NA	16:14:02	715	184	NA	NA	NA	NA
1845	dheak1_1845	28337	Repairs Itself	3	NA		200	297	NA	NA	NA	NA
1845	dheak1_1845	28306	Costs	-2	NA		361	424	NA	NA	NA	NA
1845	dheak1_1845	28297	Promotion/Higher pay	3	NA	16:11:55	787	503	NA	NA	NA	NA
1845	dheak1_1845	28275	Productivity	3	NA	16:10:45	740	310	NA	NA	NA	NA
1845	dheak1_1845	28256	Hackers	-3	NA		479	81	NA	NA	NA	NA
1845	dheak1_1845	28243	More Sleep	2	NA	16:09:13	238	143	NA	NA	NA	NA
1845	dheak1_1845	28214	technological implant	0	NA		461	236	NA	NA	NA	NA
1852	doava1_1852	28479	no fatigue	1	NA	16:22:09	684.246	462.978	NA	NA	NA	NA
1852	doava1_1852	28443	not enough rest	-3	What happens after various days without sleep?	16:24:28	832.496	616.955	NA	NA	NA	NA
1852	doava1_1852	28403	data privacy	-1	NA	16:16:33	572	2	NA	NA	NA	NA
1852	doava1_1852	28391	controlled using app	0	NA		182	256	NA	NA	NA	NA
1852	doava1_1852	28386	installed in the brain	-3	NA	16:15:39	222	586	NA	NA	NA	NA
1852	doava1_1852	28327	sleep regulation	0	NA	16:14:54	538	580	NA	NA	NA	NA
1852	doava1_1852	28323	can decompose itself	10	NA	16:17:50	971.969	475.973	NA	NA	NA	NA
1852	doava1_1852	28296	risk of hacking	-2	Risk of someone controlling our sleep cycles	16:23:38	248	72	NA	NA	NA	NA
1852	doava1_1852	28276	repairs itself	1	NA	16:10:49	923.25	269.237	NA	NA	NA	NA
1852	doava1_1852	28264	no maintenance	3	NA	16:10:16	854.496	77.7455	NA	NA	NA	NA
1852	doava1_1852	28251	technological implant	0	 		476.996	310	NA	NA	NA	NA
1966	eaasc1_1966	29616	morality	10	NA		997.5	108.75	NA	NA	NA	NA
1966	eaasc1_1966	29607	side effects?	-3	NA	17:10:45	1065	582.5	NA	NA	NA	NA
1966	eaasc1_1966	29606	danger	-3	NA		785	580	NA	NA	NA	NA
1966	eaasc1_1966	29603	work-life balance	3	NA	17:09:29	13	308.75	NA	NA	NA	NA
1966	eaasc1_1966	29601	leisure activities	3	NA	17:08:30	162.5	65	NA	NA	NA	NA
1966	eaasc1_1966	29600	misuse	-3	NA		1006	197.25	NA	NA	NA	NA
1966	eaasc1_1966	29596	free will	-1	NA	17:05:33	1065	300	NA	NA	NA	NA
1966	eaasc1_1966	29595	choice?	-3	NA		900	345.25	NA	NA	NA	NA
1966	eaasc1_1966	29593	profits	-2	NA		848.75	447.5	NA	NA	NA	NA
1966	eaasc1_1966	29591	cost?	-2	NA		562.5	483.75	NA	NA	NA	NA
1966	eaasc1_1966	29589	coercive	-3	NA	17:03:45	128	578	NA	NA	NA	NA
1966	eaasc1_1966	29587	studying	1	NA		20.5	150	NA	NA	NA	NA
1966	eaasc1_1966	29585	workplace	1	NA		177.5	282.5	NA	NA	NA	NA
1966	eaasc1_1966	29578	health	3	NA		598.75	196.25	NA	NA	NA	NA
1966	eaasc1_1966	29576	productivity	3	NA		280	446.984	NA	NA	NA	NA
1966	eaasc1_1966	29574	control	0	NA	17:02:11	278.5	155	NA	NA	NA	NA
1966	eaasc1_1966	29570	insomnia	3	NA		670	67.5	NA	NA	NA	NA
1966	eaasc1_1966	29568	sleep disorders	3	NA		402	16	NA	NA	NA	NA
1966	eaasc1_1966	29564	technological implant	0	NA		472	290	NA	NA	NA	NA
1911	emmij1_1911	29258	people	0	NA		291	81	NA	NA	NA	NA
1911	emmij1_1911	29257	health	10	NA		476	100	NA	NA	NA	NA
1911	emmij1_1911	29252	sound sleep	3	NA		490	476	NA	NA	NA	NA
1911	emmij1_1911	29251	brain hamper	-3	NA		121	376	NA	NA	NA	NA
1911	emmij1_1911	29249	hack	-3	NA		179	195	NA	NA	NA	NA
1911	emmij1_1911	29247	good health	3	NA		629	534	NA	NA	NA	NA
1911	emmij1_1911	29246	release mental pressure	3	NA		214	521	NA	NA	NA	NA
1911	emmij1_1911	29244	increase productivity	3	NA		716	119	NA	NA	NA	NA
1911	emmij1_1911	29242	save time	3	NA	19:37:28	773	282	NA	NA	NA	NA
1911	emmij1_1911	29227	technological implant	0	NA		472	291	NA	NA	NA	NA
1840	evbit1_1840	28200	Could get into the wrong hands	-3	If someone got control of them then they could send people to sleep whenever they wanted	16:16:50	781	127	NA	NA	NA	NA
1840	evbit1_1840	28390	Used for wrong benefits	-1	If anyone can get it then it would mean people could use it to stay up for days on end partying, committing crimes, or other unbeneficial acts	16:16:34	658	31	NA	NA	NA	NA
1840	evbit1_1840	28325	Cause protests if people disagree	-1	NA	16:13:07	760	530	NA	NA	NA	NA
1840	evbit1_1840	28290	Help students work better	1	Student's often struggle with sleep schedules so being able to work during the day and sleep at night would be a good routine for them	16:15:17	225	556	NA	NA	NA	NA
1840	evbit1_1840	28247	Could prevent freedom if we're forced to have it	-2	NA	16:09:14	809	411	NA	NA	NA	NA
1840	evbit1_1840	28223	Social divides	-2	If only some people have them then there could be divides between those who do and don't	16:17:32	783	255	NA	NA	NA	NA
1840	evbit1_1840	28210	Help insomniacs	1	For people who have trouble sleeping it would enable them to sleep and feel more energised.	16:14:18	237	97	NA	NA	NA	NA
1840	evbit1_1840	28209	More productivity	2	NA		390	487	NA	NA	NA	NA
1840	evbit1_1840	28207	Help with jobs	1	If people work night shifts or long shifts it could enable them to stay awake for long periods of time	16:14:45	162	410	NA	NA	NA	NA
1840	evbit1_1840	28202	Medical benefits	2	NA		103	229	NA	NA	NA	NA
1840	evbit1_1840	28189	Fixes itself	3	NA		456	56	NA	NA	NA	NA
1840	evbit1_1840	28182	technological implant	0	 		472	290	NA	NA	NA	NA
1883	evbos1_1883	28909	Would this lead to issues for fatigue among the nation?	-1	NA	16:57:00	20	106	NA	NA	NA	NA
1883	evbos1_1883	28899	Who would benefit and who would have to pay?	-3	NA	16:55:28	318	32	NA	NA	NA	NA
1883	evbos1_1883	28896	Creation of two classes of people	-3	NA		115	190	NA	NA	NA	NA
1883	evbos1_1883	28894	Economy/Societal implications	-3	NA		119	41	NA	NA	NA	NA
1883	evbos1_1883	28891	HOw expensive would treatment cost? Who would pay for this?	-3	NA	16:54:29	900.987	490	NA	NA	NA	NA
1883	evbos1_1883	28885	Improve QoL for all	3	NA		912	296	NA	NA	NA	NA
1883	evbos1_1883	28884	To enable more productivity	3	NA		20	278	NA	NA	NA	NA
1883	evbos1_1883	28866	Should they really have access to things that can control you?	0	NA		505	20	NA	NA	NA	NA
1883	evbos1_1883	28859	Who controls the information collected?	0	NA		849	121	NA	NA	NA	NA
1883	evbos1_1883	28855	What will they do with this research? What data will they sell?	0	NA		727	38	NA	NA	NA	NA
1883	evbos1_1883	28829	Detrimental impact on health and society	0	NA		708	630	NA	NA	NA	NA
1883	evbos1_1883	28824	To control soldiers for specific missions	-3	NA		565	323	NA	NA	NA	NA
1883	evbos1_1883	28815	Leading to mental health issues	-3	NA		461	654	NA	NA	NA	NA
1883	evbos1_1883	28813	To kill people	-3	NA		462	493	NA	NA	NA	NA
1883	evbos1_1883	28811	For terrorism	-3	NA		598	441	NA	NA	NA	NA
